,time,prediction,pvPower,date,area,familyID,state,totalaccurgenamount
1157,2022-01-11 14:00:00,66667.77217989911,109976.0,2022-01-11 14:00:00,sc_jong,22,N,15765538.0
1158,2022-01-11 15:00:00,75727.91215101894,88403.0,2022-01-11 15:00:00,sc_jong,22,N,15767018.0
1159,2022-01-11 16:00:00,30417.768142931924,9793.0,2022-01-11 16:00:00,sc_jong,22,N,15767214.0
1160,2022-01-11 17:00:00,-8422.228827185569,664.0,2022-01-11 17:00:00,sc_jong,22,N,15767234.0
1161,2022-01-12 07:00:00,-771.6099854089789,413.0,2022-01-12 07:00:00,sc_jong,22,N,15767247.0
1162,2022-01-12 08:00:00,7592.892048350025,9875.0,2022-01-12 08:00:00,sc_jong,22,N,15767574.0
1163,2022-01-12 09:00:00,26504.134071304838,26233.0,2022-01-12 09:00:00,sc_jong,22,N,15768346.0
1164,2022-01-12 10:00:00,56539.2524452856,36135.0,2022-01-12 10:00:00,sc_jong,22,N,15769497.0
1165,2022-01-12 11:00:00,75975.11597478196,47876.0,2022-01-12 11:00:00,sc_jong,22,N,15770763.0
1166,2022-01-12 12:00:00,68408.5970086017,34801.0,2022-01-12 12:00:00,sc_jong,22,N,15772034.0
1167,2022-01-12 13:00:00,91657.11669065423,53807.0,2022-01-12 13:00:00,sc_jong,22,N,15773432.0
1168,2022-01-12 14:00:00,88295.67376668833,84833.0,2022-01-12 14:00:00,sc_jong,22,N,15775192.0
1169,2022-01-12 15:00:00,92332.06702990735,87102.0,2022-01-12 15:00:00,sc_jong,22,N,15776672.0
1170,2022-01-12 16:00:00,30319.609153108788,10684.0,2022-01-12 16:00:00,sc_jong,22,N,15776870.0
1171,2022-01-12 17:00:00,-4283.357174074732,1176.0,2022-01-12 17:00:00,sc_jong,22,N,15776898.0
1172,2022-01-13 07:00:00,426.1503341906496,224.0,2022-01-13 07:00:00,sc_jong,22,N,15776911.0
1173,2022-01-13 08:00:00,9810.861680778708,10823.0,2022-01-13 08:00:00,sc_jong,22,N,15777213.0
1174,2022-01-13 09:00:00,33572.99278389936,33896.0,2022-01-13 09:00:00,sc_jong,22,N,15778018.0
1175,2022-01-13 10:00:00,48880.79946635664,68570.0,2022-01-13 10:00:00,sc_jong,22,N,15779138.0
1176,2022-01-13 11:00:00,53028.0874215106,83020.0,2022-01-13 11:00:00,sc_jong,22,N,15780448.0
1177,2022-01-13 12:00:00,72526.28190381991,86800.0,2022-01-13 12:00:00,sc_jong,22,N,15781821.0
1178,2022-01-13 13:00:00,78163.74806296991,82211.0,2022-01-13 13:00:00,sc_jong,22,N,15783145.0
1179,2022-01-13 14:00:00,88178.07944735869,106646.0,2022-01-13 14:00:00,sc_jong,22,N,15784921.0
1180,2022-01-13 15:00:00,87250.34794970465,88757.0,2022-01-13 15:00:00,sc_jong,22,N,15786366.0
1181,2022-01-13 16:00:00,27746.3495160748,10640.0,2022-01-13 16:00:00,sc_jong,22,N,15786591.0
1182,2022-01-13 17:00:00,-3224.9037302418096,804.0,2022-01-13 17:00:00,sc_jong,22,N,15786615.0
1183,2022-01-14 07:00:00,-667.3764416653903,219.0,2022-01-14 07:00:00,sc_jong,22,N,15786625.0
1184,2022-01-14 08:00:00,10052.89107806662,12225.0,2022-01-14 08:00:00,sc_jong,22,N,15786944.0
1185,2022-01-14 09:00:00,23274.812655685917,23336.0,2022-01-14 09:00:00,sc_jong,22,N,15787759.0
1186,2022-01-14 10:00:00,43645.80815292655,40243.0,2022-01-14 10:00:00,sc_jong,22,N,15788833.0
1187,2022-01-14 11:00:00,58212.84138222187,66295.0,2022-01-14 11:00:00,sc_jong,22,N,15790097.0
1188,2022-01-14 12:00:00,36588.33677654383,79591.0,2022-01-14 12:00:00,sc_jong,22,N,15791398.0
1189,2022-01-14 13:00:00,30447.501608087627,81465.0,2022-01-14 13:00:00,sc_jong,22,N,15792688.0
1190,2022-01-14 14:00:00,59228.82412990079,104783.0,2022-01-14 14:00:00,sc_jong,22,N,15794433.0
1191,2022-01-14 15:00:00,15417.774375259518,94059.0,2022-01-14 15:00:00,sc_jong,22,N,15795935.0
1192,2022-01-14 16:00:00,-35482.375725551945,12298.0,2022-01-14 16:00:00,sc_jong,22,N,15796165.0
1193,2022-01-14 17:00:00,16389.204335861024,793.0,2022-01-14 17:00:00,sc_jong,22,N,15796187.0
1194,2022-01-15 07:00:00,1207.272308183652,219.0,2022-01-15 07:00:00,sc_jong,22,N,15796194.0
1195,2022-01-15 08:00:00,11641.913512020526,7488.0,2022-01-15 08:00:00,sc_jong,22,N,15796437.0
1196,2022-01-15 09:00:00,22322.22894281281,16072.999999999998,2022-01-15 09:00:00,sc_jong,22,N,15796912.0
1197,2022-01-15 10:00:00,39122.57618380435,35742.0,2022-01-15 10:00:00,sc_jong,22,N,15797959.0
1198,2022-01-15 11:00:00,35858.769099184465,29502.0,2022-01-15 11:00:00,sc_jong,22,N,15798995.0
1199,2022-01-15 12:00:00,12006.332494405604,17037.0,2022-01-15 12:00:00,sc_jong,22,N,15799521.0
1200,2022-01-15 13:00:00,41081.05961190276,20536.0,2022-01-15 13:00:00,sc_jong,22,N,15800245.0
1201,2022-01-15 14:00:00,50299.6671306698,21677.0,2022-01-15 14:00:00,sc_jong,22,N,15801177.0
1202,2022-01-15 15:00:00,72598.3654826612,23105.0,2022-01-15 15:00:00,sc_jong,22,N,15801673.0
1203,2022-01-15 16:00:00,27067.24612169705,12086.0,2022-01-15 16:00:00,sc_jong,22,N,15801929.0
1204,2022-01-15 17:00:00,-105.81588811394232,1194.0,2022-01-15 17:00:00,sc_jong,22,N,15801957.0
1205,2022-01-16 07:00:00,143.55467475592644,148.0,2022-01-16 07:00:00,sc_jong,22,N,15801966.0
1206,2022-01-16 08:00:00,8953.962168438307,8046.0,2022-01-16 08:00:00,sc_jong,22,N,15802219.0
1207,2022-01-16 09:00:00,34284.05055042118,23051.0,2022-01-16 09:00:00,sc_jong,22,N,15802993.0
1208,2022-01-16 10:00:00,71684.37271723835,29755.0,2022-01-16 10:00:00,sc_jong,22,N,15804037.0
1209,2022-01-16 11:00:00,72343.65073630342,18462.0,2022-01-16 11:00:00,sc_jong,22,N,15804520.0
1210,2022-01-16 12:00:00,77872.23831125967,26699.0,2022-01-16 12:00:00,sc_jong,22,N,15806569.0
1211,2022-01-16 13:00:00,75408.70236980885,30694.0,2022-01-16 13:00:00,sc_jong,22,N,15807875.0
1212,2022-01-16 14:00:00,114410.32072812704,67952.0,2022-01-16 14:00:00,sc_jong,22,N,15809475.0
1213,2022-01-16 15:00:00,77510.0357634684,80072.0,2022-01-16 15:00:00,sc_jong,22,N,15810789.0
1214,2022-01-16 16:00:00,-696.3982823278508,16115.0,2022-01-16 16:00:00,sc_jong,22,N,15811054.0
1215,2022-01-16 17:00:00,8130.30084880949,1061.0,2022-01-16 17:00:00,sc_jong,22,N,15811083.0
1216,2022-01-17 07:00:00,-247.6066921221301,280.0,2022-01-17 07:00:00,sc_jong,22,N,15811091.0
1217,2022-01-17 08:00:00,13299.045384457077,18303.0,2022-01-17 08:00:00,sc_jong,22,N,15811412.0
1218,2022-01-17 09:00:00,33600.40189152482,50512.0,2022-01-17 09:00:00,sc_jong,22,N,15812249.0
1219,2022-01-17 10:00:00,43812.53288599856,73305.0,2022-01-17 10:00:00,sc_jong,22,N,15813372.0
1220,2022-01-17 11:00:00,53255.08502415215,76403.0,2022-01-17 11:00:00,sc_jong,22,N,15814664.0
1221,2022-01-17 12:00:00,42143.4106724931,76505.0,2022-01-17 12:00:00,sc_jong,22,N,15816028.0
1222,2022-01-17 13:00:00,65699.28001485796,94249.0,2022-01-17 13:00:00,sc_jong,22,N,15817524.0
1223,2022-01-17 14:00:00,85720.25296994888,93415.0,2022-01-17 14:00:00,sc_jong,22,N,15819002.0
1224,2022-01-17 15:00:00,54147.65082679173,62676.00000000001,2022-01-17 15:00:00,sc_jong,22,N,15820065.0
1225,2022-01-17 16:00:00,6592.737163432328,14152.0,2022-01-17 16:00:00,sc_jong,22,N,15820329.0
1226,2022-01-17 17:00:00,5321.749713208541,497.0,2022-01-17 17:00:00,sc_jong,22,N,15820348.0
1227,2022-01-18 07:00:00,-147.23903529346666,707.0,2022-01-18 07:00:00,sc_jong,22,N,15820362.0
1228,2022-01-18 08:00:00,12500.851158800124,14585.0,2022-01-18 08:00:00,sc_jong,22,N,15820666.0
1229,2022-01-18 09:00:00,25678.28220960833,29564.0,2022-01-18 09:00:00,sc_jong,22,N,15821471.0
1230,2022-01-18 10:00:00,71065.28342173855,49447.0,2022-01-18 10:00:00,sc_jong,22,N,15822581.0
1231,2022-01-18 11:00:00,58682.82463935257,41370.0,2022-01-18 11:00:00,sc_jong,22,N,15823846.0
1232,2022-01-18 12:00:00,81769.79702627385,50652.0,2022-01-18 12:00:00,sc_jong,22,N,15825190.0
1233,2022-01-18 13:00:00,78034.34984636393,69839.0,2022-01-18 13:00:00,sc_jong,22,N,15826667.0
1234,2022-01-18 14:00:00,38123.00804660441,69252.0,2022-01-18 14:00:00,sc_jong,22,N,15828360.0
1235,2022-01-18 15:00:00,30667.884561837865,57857.0,2022-01-18 15:00:00,sc_jong,22,N,15829944.0
1236,2022-01-18 16:00:00,-15680.431004938408,13347.0,2022-01-18 16:00:00,sc_jong,22,N,15830262.0
1237,2022-01-18 17:00:00,6526.304825328273,787.0,2022-01-18 17:00:00,sc_jong,22,N,15830291.0
1238,2022-01-19 07:00:00,2478.4668071928527,497.0,2022-01-19 07:00:00,sc_jong,22,N,15830302.0
1239,2022-01-19 08:00:00,10197.106905895294,9145.0,2022-01-19 08:00:00,sc_jong,22,N,15830454.0
1240,2022-01-19 09:00:00,24799.88728147666,46811.0,2022-01-19 09:00:00,sc_jong,22,N,15831170.0
1241,2022-01-19 10:00:00,13538.184464397184,67905.0,2022-01-19 10:00:00,sc_jong,22,N,15832213.0
1242,2022-01-19 11:00:00,9957.337671549598,81313.0,2022-01-19 11:00:00,sc_jong,22,N,15833459.0
1243,2022-01-19 12:00:00,15478.11511125778,77663.0,2022-01-19 12:00:00,sc_jong,22,N,15834671.0
1244,2022-01-19 13:00:00,5629.515968292597,42545.0,2022-01-19 13:00:00,sc_jong,22,N,15835343.0
1245,2022-01-19 14:00:00,27032.006844025265,32578.0,2022-01-19 14:00:00,sc_jong,22,N,15835855.0
1246,2022-01-19 15:00:00,52746.29146152128,16594.0,2022-01-19 15:00:00,sc_jong,22,N,15836124.0
1247,2022-01-19 16:00:00,5394.015901588382,11565.0,2022-01-19 16:00:00,sc_jong,22,N,15836315.0
1248,2022-01-19 17:00:00,-456.9117497170625,1619.0,2022-01-19 17:00:00,sc_jong,22,N,15836350.0
1249,2022-01-20 09:00:00,36681.76858699711,132.0,2022-01-20 09:00:00,sc_jong,22,N,15836353.0
1250,2022-01-20 10:00:00,56334.96084731236,1123.0,2022-01-20 10:00:00,sc_jong,22,N,15836387.0
1251,2022-01-20 11:00:00,69036.86547840896,1726.0,2022-01-20 11:00:00,sc_jong,22,N,15836431.0
1252,2022-01-20 12:00:00,74704.13051369786,3233.0,2022-01-20 12:00:00,sc_jong,22,N,15836496.0
1253,2022-01-20 13:00:00,71476.07507872688,9779.0,2022-01-20 13:00:00,sc_jong,22,N,15836651.0
1254,2022-01-20 14:00:00,103090.25764588336,51296.0,2022-01-20 14:00:00,sc_jong,22,N,15837452.0
1255,2022-01-20 15:00:00,50770.37781477004,43928.0,2022-01-20 15:00:00,sc_jong,22,N,15838144.0
1256,2022-01-20 16:00:00,6765.28219835419,7182.0,2022-01-20 16:00:00,sc_jong,22,N,15838278.0
1257,2022-01-20 17:00:00,1466.8661571179657,1096.0,2022-01-20 17:00:00,sc_jong,22,N,15838305.0
1258,2022-01-21 07:00:00,1458.5829041354489,745.0,2022-01-21 07:00:00,sc_jong,22,N,15838320.0
1259,2022-01-21 08:00:00,13037.338185713636,18204.0,2022-01-21 08:00:00,sc_jong,22,N,15838600.0
1260,2022-01-21 09:00:00,40888.942169647766,44189.0,2022-01-21 09:00:00,sc_jong,22,N,15839326.0
1261,2022-01-21 10:00:00,70603.5425360116,72151.0,2022-01-21 10:00:00,sc_jong,22,N,15840447.0
1262,2022-01-21 11:00:00,59150.14596890548,84125.0,2022-01-21 11:00:00,sc_jong,22,N,15841713.0
1263,2022-01-21 12:00:00,86013.46988987322,81650.0,2022-01-21 12:00:00,sc_jong,22,N,15843019.0
1264,2022-01-21 13:00:00,87221.69010113509,95769.0,2022-01-21 13:00:00,sc_jong,22,N,15844482.0
1265,2022-01-21 14:00:00,87006.40808640407,81468.0,2022-01-21 14:00:00,sc_jong,22,N,15845768.0
1266,2022-01-21 15:00:00,64981.010352737365,41052.0,2022-01-21 15:00:00,sc_jong,22,N,15846427.0
1267,2022-01-21 16:00:00,14334.592897197716,7264.0,2022-01-21 16:00:00,sc_jong,22,N,15846603.0
1268,2022-01-21 17:00:00,7846.881505965343,451.0,2022-01-21 17:00:00,sc_jong,22,N,15846624.0
1269,2022-01-22 07:00:00,-24.88672057523033,1225.0,2022-01-22 07:00:00,sc_jong,22,N,15846646.0
1270,2022-01-22 08:00:00,15305.44797786646,21863.0,2022-01-22 08:00:00,sc_jong,22,N,15846980.0
1271,2022-01-22 09:00:00,48889.44285102781,53850.0,2022-01-22 09:00:00,sc_jong,22,N,15847800.0
1272,2022-01-22 10:00:00,52208.653866438086,61510.0,2022-01-22 10:00:00,sc_jong,22,N,15848771.0
1273,2022-01-22 11:00:00,70193.00209504033,83167.0,2022-01-22 11:00:00,sc_jong,22,N,15850086.0
1274,2022-01-22 12:00:00,65246.656641572095,85286.0,2022-01-22 12:00:00,sc_jong,22,N,15851417.0
1275,2022-01-22 13:00:00,72339.09380507644,90849.0,2022-01-22 13:00:00,sc_jong,22,N,15852769.0
1276,2022-01-22 14:00:00,27801.6925782698,90903.0,2022-01-22 14:00:00,sc_jong,22,N,15854207.0
1277,2022-01-22 15:00:00,7180.7890409769325,55300.0,2022-01-22 15:00:00,sc_jong,22,N,15855102.0
1278,2022-01-22 16:00:00,-5096.050483566798,14682.0,2022-01-22 16:00:00,sc_jong,22,N,15855343.0
1279,2022-01-22 17:00:00,-3850.700253466329,1543.0,2022-01-22 17:00:00,sc_jong,22,N,15855379.0
1280,2022-01-23 07:00:00,1578.2487741244936,723.0,2022-01-23 07:00:00,sc_jong,22,N,15855394.0
1281,2022-01-23 08:00:00,13753.54183887522,19689.0,2022-01-23 08:00:00,sc_jong,22,N,15855699.0
1282,2022-01-23 09:00:00,19558.31232478084,37980.0,2022-01-23 09:00:00,sc_jong,22,N,15856332.0
1283,2022-01-23 10:00:00,20068.23908396276,54844.0,2022-01-23 10:00:00,sc_jong,22,N,15857166.0
1284,2022-01-23 11:00:00,33994.425155447454,66442.0,2022-01-23 11:00:00,sc_jong,22,N,15858181.0
1285,2022-01-23 12:00:00,39397.42253600324,76088.0,2022-01-23 12:00:00,sc_jong,22,N,15859344.0
1286,2022-01-23 13:00:00,19763.25759180792,36997.0,2022-01-23 13:00:00,sc_jong,22,N,15859934.0
1287,2022-01-23 14:00:00,41709.87423677353,22427.0,2022-01-23 14:00:00,sc_jong,22,N,15860297.0
1288,2022-01-23 15:00:00,-3100.533733530601,9196.0,2022-01-23 15:00:00,sc_jong,22,N,15860454.0
1289,2022-01-23 16:00:00,-6536.213904943161,3291.0,2022-01-23 16:00:00,sc_jong,22,N,15860520.0
1290,2022-01-23 17:00:00,2641.007775067439,97.0,2022-01-23 17:00:00,sc_jong,22,N,15860527.0
1291,2022-01-24 07:00:00,636.6270890430935,192.0,2022-01-24 07:00:00,sc_jong,22,N,15860531.0
1292,2022-01-24 08:00:00,13133.011800080418,3077.0,2022-01-24 08:00:00,sc_jong,22,N,15860589.0
1293,2022-01-24 09:00:00,23946.40509518801,6156.0,2022-01-24 09:00:00,sc_jong,22,N,15860695.0
1294,2022-01-24 10:00:00,23111.04646833964,9527.0,2022-01-24 10:00:00,sc_jong,22,N,15860851.0
1295,2022-01-24 11:00:00,19930.872450334817,21848.0,2022-01-24 11:00:00,sc_jong,22,N,15861204.0
1296,2022-01-24 12:00:00,14920.008738041375,22897.0,2022-01-24 12:00:00,sc_jong,22,N,15861569.0
1297,2022-01-24 13:00:00,19887.792899166216,24975.0,2022-01-24 13:00:00,sc_jong,22,N,15861962.0
1298,2022-01-24 14:00:00,18487.31082712631,17390.0,2022-01-24 14:00:00,sc_jong,22,N,15862243.0
1299,2022-01-24 15:00:00,9728.378280193048,10709.0,2022-01-24 15:00:00,sc_jong,22,N,15862420.0
1300,2022-01-24 16:00:00,12184.62300264004,3079.0,2022-01-24 16:00:00,sc_jong,22,N,15862483.0
1301,2022-01-24 17:00:00,-2806.330685961287,53.0,2022-01-24 17:00:00,sc_jong,22,N,15862488.0
1302,2022-01-25 07:00:00,876.9979684050451,124.0,2022-01-25 07:00:00,sc_jong,22,N,15862491.0
1303,2022-01-25 08:00:00,12345.45358113474,6137.0,2022-01-25 08:00:00,sc_jong,22,N,15862597.0
1304,2022-01-25 09:00:00,33200.86011271636,7927.0,2022-01-25 09:00:00,sc_jong,22,N,15862731.0
1305,2022-01-25 10:00:00,51553.99598508556,8830.0,2022-01-25 10:00:00,sc_jong,22,N,15862883.0
1306,2022-01-25 11:00:00,78345.6351376398,10422.0,2022-01-25 11:00:00,sc_jong,22,N,15863052.0
1307,2022-01-25 12:00:00,85639.74025541678,13288.0,2022-01-25 12:00:00,sc_jong,22,N,15863271.0
1308,2022-01-25 13:00:00,81746.91394884346,20431.0,2022-01-25 13:00:00,sc_jong,22,N,15863596.0
1309,2022-01-25 14:00:00,92016.32911493098,23356.0,2022-01-25 14:00:00,sc_jong,22,N,15863966.0
1310,2022-01-25 15:00:00,79152.84399698058,25529.0,2022-01-25 15:00:00,sc_jong,22,N,15864372.0
1311,2022-01-25 16:00:00,47598.19171473329,6983.0,2022-01-25 16:00:00,sc_jong,22,N,15864498.0
1312,2022-01-25 17:00:00,8018.378495360104,461.0,2022-01-25 17:00:00,sc_jong,22,N,15864515.0
1313,2022-01-26 07:00:00,428.84242259394057,1101.0,2022-01-26 07:00:00,sc_jong,22,N,15864535.0
1314,2022-01-26 08:00:00,15258.892959777462,17734.0,2022-01-26 08:00:00,sc_jong,22,N,15864810.0
1315,2022-01-26 09:00:00,37342.23753239279,46629.0,2022-01-26 09:00:00,sc_jong,22,N,15865536.0
1316,2022-01-26 10:00:00,61760.563728473695,67426.0,2022-01-26 10:00:00,sc_jong,22,N,15866604.0
1317,2022-01-26 11:00:00,85689.53209361718,87757.0,2022-01-26 11:00:00,sc_jong,22,N,15867945.0
1318,2022-01-26 12:00:00,83045.01022577354,88409.0,2022-01-26 12:00:00,sc_jong,22,N,15869339.0
1319,2022-01-26 13:00:00,80428.88458455268,97283.0,2022-01-26 13:00:00,sc_jong,22,N,15870820.0
1320,2022-01-26 14:00:00,79583.44132612679,101448.0,2022-01-26 14:00:00,sc_jong,22,N,15872371.0
1321,2022-01-26 15:00:00,71722.39345468463,80218.0,2022-01-26 15:00:00,sc_jong,22,N,15873606.0
1322,2022-01-26 16:00:00,48908.16899668821,26856.0,2022-01-26 16:00:00,sc_jong,22,N,15874041.0
1323,2022-01-26 17:00:00,1782.354171330998,2288.0,2022-01-26 17:00:00,sc_jong,22,N,15874088.0
1324,2022-01-27 07:00:00,384.22176055165016,1115.0,2022-01-27 07:00:00,sc_jong,22,N,15874110.0
1325,2022-01-27 08:00:00,13830.346718398654,22090.0,2022-01-27 08:00:00,sc_jong,22,N,15874455.0
1326,2022-01-27 09:00:00,43861.19571356879,50576.0,2022-01-27 09:00:00,sc_jong,22,N,15875231.0
1327,2022-01-27 10:00:00,65430.09819143084,69752.0,2022-01-27 10:00:00,sc_jong,22,N,15876334.0
1328,2022-01-27 11:00:00,77113.77678119081,82927.0,2022-01-27 11:00:00,sc_jong,22,N,15877610.0
1329,2022-01-27 12:00:00,79996.8710102674,89428.0,2022-01-27 12:00:00,sc_jong,22,N,15878979.0
1330,2022-01-27 13:00:00,89441.43541900223,87110.0,2022-01-27 13:00:00,sc_jong,22,N,15880314.0
1331,2022-01-27 14:00:00,93596.97686965656,91603.0,2022-01-27 14:00:00,sc_jong,22,N,15881737.0
1332,2022-01-27 15:00:00,103868.59466797224,86169.0,2022-01-27 15:00:00,sc_jong,22,N,15883065.0
1333,2022-01-27 16:00:00,45982.01758894618,29301.0,2022-01-27 16:00:00,sc_jong,22,N,15883538.0
1334,2022-01-27 17:00:00,6903.459590664311,2537.0,2022-01-27 17:00:00,sc_jong,22,N,15883591.0
1335,2022-01-28 07:00:00,-282.60318601455424,1318.0,2022-01-28 07:00:00,sc_jong,22,N,15883616.0
1336,2022-01-28 08:00:00,16106.99800913392,24753.0,2022-01-28 08:00:00,sc_jong,22,N,15884000.0
1337,2022-01-28 09:00:00,47897.57501690649,53837.0,2022-01-28 09:00:00,sc_jong,22,N,15884825.0
1338,2022-01-28 10:00:00,63668.62555865444,72123.0,2022-01-28 10:00:00,sc_jong,22,N,15885946.0
1339,2022-01-28 11:00:00,73601.72919535275,82386.0,2022-01-28 11:00:00,sc_jong,22,N,15887269.0
1340,2022-01-28 12:00:00,31214.630048265717,91767.0,2022-01-28 12:00:00,sc_jong,22,N,15888675.0
1341,2022-01-28 13:00:00,92397.62092462766,97194.0,2022-01-28 13:00:00,sc_jong,22,N,15890205.0
1342,2022-01-28 14:00:00,111376.15650986244,117020.0,2022-01-28 14:00:00,sc_jong,22,N,15891990.0
1343,2022-01-28 15:00:00,100200.15753060066,94466.0,2022-01-28 15:00:00,sc_jong,22,N,15893440.0
1344,2022-01-28 16:00:00,43496.60325841321,31626.0,2022-01-28 16:00:00,sc_jong,22,N,15893940.0
1345,2022-01-28 17:00:00,5840.485117054504,2513.0,2022-01-28 17:00:00,sc_jong,22,N,15893990.0
1346,2022-01-29 07:00:00,1040.875064485167,787.0,2022-01-29 07:00:00,sc_jong,22,N,15894007.0
1347,2022-01-29 08:00:00,23343.87840965377,26837.0,2022-01-29 08:00:00,sc_jong,22,N,15894416.0
1348,2022-01-29 09:00:00,56759.85260070927,54585.0,2022-01-29 09:00:00,sc_jong,22,N,15895251.0
1349,2022-01-29 10:00:00,72157.68852495456,71494.0,2022-01-29 10:00:00,sc_jong,22,N,15896363.0
1350,2022-01-29 11:00:00,64686.25817350696,28041.0,2022-01-29 11:00:00,sc_jong,22,N,15896800.0
1351,2022-01-29 12:00:00,108902.20150012978,69839.0,2022-01-29 12:00:00,sc_jong,22,N,15899056.0
1352,2022-01-29 13:00:00,98413.0373316591,105610.0,2022-01-29 13:00:00,sc_jong,22,N,15900654.0
1353,2022-01-29 14:00:00,120379.3974058527,120489.0,2022-01-29 14:00:00,sc_jong,22,N,15902525.0
1354,2022-01-29 15:00:00,104749.74545926678,101943.0,2022-01-29 15:00:00,sc_jong,22,N,15904125.0
1355,2022-01-29 16:00:00,42949.61399033682,35417.0,2022-01-29 16:00:00,sc_jong,22,N,15904714.0
1356,2022-01-29 17:00:00,4299.665490370628,2341.0,2022-01-29 17:00:00,sc_jong,22,N,15904763.0
1357,2022-01-30 07:00:00,240.63002787148213,1347.0,2022-01-30 07:00:00,sc_jong,22,N,15904789.0
1358,2022-01-30 08:00:00,24846.97639609215,28509.0,2022-01-30 08:00:00,sc_jong,22,N,15905241.0
1359,2022-01-30 09:00:00,59135.63230446674,54304.0,2022-01-30 09:00:00,sc_jong,22,N,15906078.0
1360,2022-01-30 10:00:00,72670.36946407674,72244.0,2022-01-30 10:00:00,sc_jong,22,N,15907207.0
1361,2022-01-30 11:00:00,72354.18167218656,87430.0,2022-01-30 11:00:00,sc_jong,22,N,15908548.0
1362,2022-01-30 12:00:00,92682.91839199422,90637.0,2022-01-30 12:00:00,sc_jong,22,N,15909936.0
1363,2022-01-30 13:00:00,100982.94055393258,107622.0,2022-01-30 13:00:00,sc_jong,22,N,15911591.0
1364,2022-01-30 14:00:00,112139.03808469108,124757.0,2022-01-30 14:00:00,sc_jong,22,N,15913494.0
1365,2022-01-30 15:00:00,102709.4242808114,106833.0,2022-01-30 15:00:00,sc_jong,22,N,15915136.0
1366,2022-01-30 16:00:00,36383.29181626777,37507.0,2022-01-30 16:00:00,sc_jong,22,N,15915733.0
1367,2022-01-30 17:00:00,5701.42453443569,2275.0,2022-01-30 17:00:00,sc_jong,22,N,15915782.0
1368,2022-01-31 07:00:00,1151.899803173678,1224.0,2022-01-31 07:00:00,sc_jong,22,N,15915806.0
1369,2022-01-31 08:00:00,27181.06429519797,29800.0,2022-01-31 08:00:00,sc_jong,22,N,15916263.0
1370,2022-01-31 09:00:00,53999.34384812097,56573.0,2022-01-31 09:00:00,sc_jong,22,N,15917132.0
1371,2022-01-31 10:00:00,73737.16398601081,73520.0,2022-01-31 10:00:00,sc_jong,22,N,15918258.0
1372,2022-01-31 11:00:00,84115.10430612798,81556.0,2022-01-31 11:00:00,sc_jong,22,N,15919548.0
1373,2022-01-31 12:00:00,96053.24646224272,87937.0,2022-01-31 12:00:00,sc_jong,22,N,15920892.0
1374,2022-01-31 13:00:00,105699.46653526336,100317.0,2022-01-31 13:00:00,sc_jong,22,N,15922497.0
1375,2022-01-31 14:00:00,118437.90501825824,115736.0,2022-01-31 14:00:00,sc_jong,22,N,15924288.0
1376,2022-01-31 15:00:00,31797.46315984595,101810.0,2022-01-31 15:00:00,sc_jong,22,N,15925849.0
1377,2022-01-31 16:00:00,-47576.03317080468,38657.0,2022-01-31 16:00:00,sc_jong,22,N,15926460.0
1378,2022-01-31 17:00:00,-3837.840129914777,2613.0,2022-01-31 17:00:00,sc_jong,22,N,15926514.0
1379,2022-02-01 07:00:00,1848.9670093202765,929.0,2022-02-01 07:00:00,sc_jong,22,N,15926532.0
1380,2022-02-01 08:00:00,27147.715658410558,26042.0,2022-02-01 08:00:00,sc_jong,22,N,15926929.0
1381,2022-02-01 09:00:00,24320.25243561568,55325.0,2022-02-01 09:00:00,sc_jong,22,N,15927795.0
1382,2022-02-01 10:00:00,24523.115720182665,77465.0,2022-02-01 10:00:00,sc_jong,22,N,15928993.0
1383,2022-02-01 11:00:00,5927.006253758175,86707.0,2022-02-01 11:00:00,sc_jong,22,N,15930378.0
1384,2022-02-01 12:00:00,29775.048738345016,95025.0,2022-02-01 12:00:00,sc_jong,22,N,15931836.0
1385,2022-02-01 13:00:00,26239.80031676307,102275.0,2022-02-01 13:00:00,sc_jong,22,N,15933423.0
1386,2022-02-01 14:00:00,8599.28029525014,56552.0,2022-02-01 14:00:00,sc_jong,22,N,15934290.0
1387,2022-01-01 07:00:00,-121.87000743200149,32.0,2022-01-01 07:00:00,sc_jong,32-1,N,17165876.0
1388,2022-01-01 08:00:00,-1659.719561496942,2272.0,2022-01-01 08:00:00,sc_jong,32-1,N,17166310.0
1389,2022-01-01 09:00:00,-3374.0661347919404,5916.000000000001,2022-01-01 09:00:00,sc_jong,32-1,N,17167666.0
1390,2022-01-01 10:00:00,-2360.370122183807,8055.0,2022-01-01 10:00:00,sc_jong,32-1,N,17169596.0
1391,2022-01-01 11:00:00,397.222216132719,9236.0,2022-01-01 11:00:00,sc_jong,32-1,N,17171836.0
1392,2022-01-01 12:00:00,2216.036194340351,9647.0,2022-01-01 12:00:00,sc_jong,32-1,N,17174248.0
1393,2022-01-01 13:00:00,3802.233143859604,9043.0,2022-01-01 13:00:00,sc_jong,32-1,N,17176544.0
1394,2022-01-01 14:00:00,5101.110217920605,7276.999999999999,2022-01-01 14:00:00,sc_jong,32-1,N,17178448.0
1395,2022-01-01 15:00:00,6144.039816888799,3889.0,2022-01-01 15:00:00,sc_jong,32-1,N,17179484.0
1396,2022-01-01 16:00:00,5285.414814563603,445.0,2022-01-01 16:00:00,sc_jong,32-1,N,17179745.0
